date,t1,t2,t1_rating,t2_rating,rating_difference,t1_rating_change,t2_rating_change,t1_win
2017-12-16 16:00:00+01:00,TzatzikiKlubben,PopcornPlokker$,1000.0,991.0,9.0,2,-2,1
2017-12-16 17:00:00+01:00,Kampners Advocatbyra,Lowriders,1000.0,1000.0,0.0,-3,3,0
2017-12-16 17:30:00+01:00,bruto500,proWince,997.0,956.0,41.0,-3,3,0
2017-12-16 20:30:00+01:00,Lowriders,TzatzikiKlubben,1003.0,1002.0,1.0,-3,3,0
2017-12-16 23:00:00+01:00,IRONMEN,ASNINJAS,1005.0,1005.0,0.0,5,-5,1
2017-12-17 01:30:00+01:00,ASNINJAS,Malafama,1000.0,1000.0,0.0,5,-5,1
2017-12-17 03:30:00+01:00,ASNINJAS,IRONMEN,1005.0,1010.0,-5.0,-5,5,0
2017-12-17 10:00:00+01:00,DKISS,proWince,1005.0,959.0,46.0,4,-4,1
2017-12-17 14:30:00+01:00,5FRAGS,Acenda,988.0,1000.0,-12.0,3,-3,1
2017-12-17 16:00:00+01:00,Sanctuary,proWince,994.0,955.0,39.0,-6,6,0
2017-12-17 17:00:00+01:00,5FRAGS,Neruna,991.0,1003.0,-12.0,-2,2,0
2017-12-17 18:30:00+01:00,Majestic Lions,eEriness.CS,1010.0,998.0,12.0,-3,3,0
2017-12-17 20:30:00+01:00,Alpha Gaming,RCTIC eSports.CS,1010.0,923.0,87.0,-6,4,0
2017-12-17 21:00:00+01:00,SoaR Gaming,ex-Naventic,1093.0,1005.0,88.0,3,-6,1
2017-12-17 23:00:00+01:00,Never Broke AGain,Washed Up 17 year olds,1000.0,1000.0,0.0,0,0,1
2017-12-17 23:00:00+01:00,Straight Outta Lumbridge,hayai!,1000.0,1000.0,0.0,0,0,1
2017-12-17 23:45:00+01:00,Washed Up 17 year olds,hayai!,1000.0,1000.0,0.0,0,0,0
2017-12-18 01:00:00+01:00,Straight Outta Lumbridge,Never Broke AGain,1000.0,1000.0,0.0,0,0,1
2017-12-18 20:30:00+01:00,Orion,RCTIC eSports.CS,1012.0,927.0,85.0,4,-2,1
2017-12-20 01:00:00+01:00,EN9MY,ex-Ready4War e-Sports,1008.0,1000.0,8.0,7,-7,1
2017-12-21 10:00:00+01:00,Immortals.IR,LEOPARD,1000.0,1000.0,0.0,0,0,0
2017-12-21 11:00:00+01:00,Hammer,GEX,1000.0,957.0,43.0,0,0,0
2017-12-21 13:45:00+01:00,proWince,Psychoactive,961.0,1000.0,-39.0,-2,2,0
2017-12-21 14:00:00+01:00,Hammer,LEOPARD,1000.0,1000.0,0.0,0,0,0
2017-12-21 16:00:00+01:00,GEX,LEOPARD,957.0,1000.0,-43.0,0,0,0
2017-12-21 16:30:00+01:00,proWince,bruto500,959.0,992.0,-33.0,3,-3,1
2017-12-22 13:00:00+01:00,TRAZED,DKISS,1000.0,1003.0,-3.0,-2,2,0
2017-12-22 15:45:00+01:00,TRAZED,Ripple,998.0,957.0,41.0,2,-2,1
2017-12-23 11:00:00+01:00,Psychoactive,proWince,999.0,962.0,37.0,-3,3,0
2017-12-23 14:45:00+01:00,proWince,DKISS,965.0,1007.0,-42.0,-4,4,0
2017-12-28 08:30:00+01:00,Phoenix.cs,epic squad,984.0,1000.0,-16.0,5,-5,1
2017-12-29 08:30:00+01:00,Phoenix.cs,Team Spotnet,989.0,963.0,26.0,-5,5,0
2018-01-04 19:30:00+01:00,Team friberg,Team fl0m,1000.0,1000.0,0.0,3,-3,1
2018-01-04 23:00:00+01:00,Team SkitzMACHINE,Team Pimp,1000.0,1000.0,0.0,-3,3,0
2018-01-05 18:15:00+01:00,Ghost Academy,SoaR Gaming,1039.0,1100.0,-61.0,-8,5,0
2018-01-05 18:30:00+01:00,Team Nooky,Team Houngoungagne,1000.0,1000.0,0.0,-3,3,0
2018-01-06 02:15:00+01:00,Ghost Academy,GX,1031.0,1002.0,29.0,9,-6,1
2018-01-06 17:30:00+01:00,Team Pimp,Team friberg,1003.0,1003.0,0.0,-3,3,0
2018-01-06 18:00:00+01:00,Ghost Academy,SoaR Gaming,1040.0,1100.0,-60.0,12,-7,1
2018-01-06 20:00:00+01:00,Team IzakOOO,Team Houngoungagne,1003.0,1003.0,0.0,3,-3,1
2018-01-07 20:30:00+01:00,Team friberg,Team IzakOOO,1006.0,1006.0,0.0,3,-3,1
2018-01-10 01:30:00+01:00,ex-Ready4War e-Sports,Infinity Gaming,993.0,987.0,6.0,-5,5,0
2018-01-10 17:00:00+01:00,Black Dragons e-Sports,ex-en9my Team,997.0,1000.0,-3.0,5,-5,1
2018-01-11 04:00:00+01:00,LEOPARD,Wolfhound,1000.0,1000.0,0.0,15,-15,1
2018-01-11 08:30:00+01:00,Parallax,Wolfhound,1018.0,985.0,33.0,14,-14,1
2018-01-11 10:00:00+01:00,LEOPARD,Parallax,1012.0,1032.0,-20.0,-14,14,0
2018-01-11 10:00:00+01:00,Chosen5,Fire Dragoon CSGO,978.0,1002.0,-24.0,16,-10,1
2018-01-11 13:30:00+01:00,k23 Female,AnticlockwiSe,1000.0,1000.0,0.0,10,-10,1
2018-01-11 13:30:00+01:00,LeetPro,No IdeA,1000.0,1000.0,0.0,-10,10,0
2018-01-12 00:30:00+01:00,Brasil Gaming House,NeedJobs,994.0,1000.0,-6.0,-5,5,0
2018-01-12 01:00:00+01:00,Brasil Gaming House,ex-Supernova,989.0,997.0,-8.0,-5,5,0
2018-01-12 01:30:00+01:00,ex-Ready4War e-Sports,rampageKillers,988.0,995.0,-7.0,-5,5,0
2018-01-12 04:00:00+01:00,Etab,No IdeA,1010.0,1010.0,0.0,10,-10,1
2018-01-12 04:45:00+01:00,Asterisk*,k23 Female,1010.0,1010.0,0.0,10,-10,1
2018-01-12 08:15:00+01:00,No IdeA,k23 Female,1000.0,1000.0,0.0,-10,10,0
2018-01-12 10:15:00+01:00,Etab,Asterisk*,1020.0,1020.0,0.0,10,-10,1
2018-01-12 10:30:00+01:00,Mineski,EMC,910.0,949.0,-39.0,-8,13,0
2018-01-12 12:30:00+01:00,EMC,UTM Esports,962.0,975.0,-13.0,16,-16,1
2018-01-13 09:00:00+01:00,LEOPARD,EMC,980.0,962.0,18.0,-11,11,0
2018-01-13 16:00:00+01:00,ALPENKINGZ,bet-at-home eSports,1000.0,1000.0,0.0,3,-3,1
2018-01-13 19:00:00+01:00,Young Daddy Gang,bet-at-home eSports,997.0,997.0,0.0,-3,3,0
2018-01-14 15:45:00+01:00,bet-at-home eSports,ALPENKINGZ,1003.0,1006.0,-3.0,-2,2,0
2018-01-14 16:00:00+01:00,Orange Esports,MVP Karnal,971.0,1000.0,-29.0,5,-5,1
2018-01-15 17:00:00+01:00,BRK e-Sports,Circa eSports,996.0,1000.0,-4.0,-5,5,0
2018-01-16 16:00:00+01:00,ex-en9my Team,BRK e-Sports,995.0,991.0,4.0,5,-5,1
2018-01-16 18:00:00+01:00,Black Dragons e-Sports,Circa eSports,1002.0,1005.0,-3.0,5,-5,1
2018-01-16 19:30:00+01:00,Main Street,Demise.dk,995.0,997.0,-2.0,3,-3,1
2018-01-17 13:00:00+01:00,ex-Supernova,NeedJobs,1002.0,1002.0,0.0,-5,5,0
2018-01-17 19:30:00+01:00,Serenic,Team Odense,997.0,978.0,19.0,-3,3,0
2018-01-18 09:00:00+01:00,shitidiots,merry,1000.0,1000.0,0.0,5,-5,1
2018-01-18 12:00:00+01:00,Circa eSports,ex-en9my Team,1000.0,1000.0,0.0,-5,5,0
2018-01-20 11:00:00+01:00,LeetPro,OK.Blaze,990.0,1000.0,-10.0,3,-3,1
2018-01-20 11:00:00+01:00,ZAG,Damage Control,1000.0,968.0,32.0,-3,3,0
2018-01-20 13:00:00+01:00,LeetPro,Damage Control,993.0,971.0,22.0,-3,3,0
2018-01-22 21:00:00+01:00,Hyper4mance,Octupus1,1000.0,1000.0,0.0,3,-3,1
2018-01-23 17:00:00+01:00,Atlas Lions,RvN,1000.0,992.0,8.0,-3,3,0
2018-01-23 22:00:00+01:00,Anonymous,5randoms,1000.0,1000.0,0.0,3,-3,1
2018-01-24 01:00:00+01:00,ex-en9my Team,Infinity Gaming,1005.0,998.0,7.0,-10,10,0
2018-01-24 12:00:00+01:00,GameTV,NSPR Gaming,952.0,1026.0,-74.0,9,-9,1
2018-01-24 13:30:00+01:00,Red Wolf Gaming,Champagne SuperNova,992.0,992.0,0.0,8,-8,1
2018-01-25 09:00:00+01:00,Riotous Esports,Azure ESC,1010.0,1000.0,10.0,10,-10,1
2018-01-25 13:30:00+01:00,UYA,GameTV,975.0,961.0,14.0,-5,8,0
2018-01-27 13:00:00+01:00,Hyper4mance,Limitless.gg,1003.0,999.0,4.0,-3,3,0
2018-01-27 16:45:00+01:00,Anonymous,RvN,1003.0,995.0,8.0,-3,3,0
2018-01-27 20:00:00+01:00,Limitless.gg,RvN,1002.0,998.0,4.0,-3,3,0
2018-01-27 20:00:00+01:00,Hyper4mance,Anonymous,1000.0,1000.0,0.0,3,-3,1
2018-01-28 09:00:00+01:00,SinnerS,Without Warning,1000.0,997.0,3.0,0,0,0
2018-01-28 15:00:00+01:00,SinnerS,ARYO Gaming eSports,1000.0,1000.0,0.0,0,0,0
2018-01-28 18:00:00+01:00,God Squad,Team Killz,1000.0,1000.0,0.0,10,-10,1
2018-01-30 14:00:00+01:00,Fire Dragoon CSGO,LeviAthaN,992.0,1000.0,-8.0,2,-3,1
2018-01-30 19:00:00+01:00,Team Unknown,ParadokS,1000.0,992.0,8.0,2,-2,1
2018-01-30 19:00:00+01:00,O+,Orgless Female,1000.0,1000.0,0.0,3,-3,1
2018-01-30 21:30:00+01:00,Team Unknown,O+,1002.0,1003.0,-1.0,3,-3,1
2018-02-01 16:15:00+01:00,Primadonna,NOXIUM fe,1000.0,990.0,10.0,-10,10,0
2018-02-01 20:00:00+01:00,American Eagles,Freedom Fraggers,1000.0,1000.0,0.0,10,-10,1
2018-02-01 22:30:00+01:00,Poutine Puggers,Freedom Fraggers,1000.0,990.0,10.0,-10,10,0
2018-02-02 14:00:00+01:00,IMPRESS,Flexal,1000.0,1000.0,0.0,8,-8,1
2018-02-02 17:30:00+01:00,rEAK,Elite Wolves,970.0,951.0,19.0,-21,21,0
2018-02-02 18:00:00+01:00,Primadonna,NOXIUM fe,981.0,1000.0,-19.0,5,-5,1
2018-02-02 22:15:00+01:00,Bleiz,Ninjas in Vandamkes,1000.0,1000.0,0.0,-8,8,0
2018-02-03 01:00:00+01:00,American Eagles,Poutine Puggers,989.0,971.0,18.0,9,-9,1
2018-02-03 15:00:00+01:00,Ninjas in Vandamkes,IMPRESS,1008.0,1008.0,0.0,8,-8,1
2018-02-03 15:00:00+01:00,Primadonna,Keyd Stars fe,986.0,1019.0,-33.0,-5,5,0
2018-02-04 12:00:00+01:00,Pixel,Team123,957.0,992.0,-35.0,0,0,1
2018-02-04 12:00:00+01:00,porg,ROG-WARRIORS,1000.0,987.0,13.0,0,0,0
2018-02-04 12:00:00+01:00,God Is With Us,Nice,1000.0,989.0,11.0,0,0,0
2018-02-04 15:30:00+01:00,ROG-WARRIORS,Pixel,987.0,957.0,30.0,0,0,0
2018-02-04 17:30:00+01:00,DZVER,supadupafly,1000.0,1000.0,0.0,0,0,1
2018-02-04 18:00:00+01:00,American Eagles,Freedom Fraggers,993.0,976.0,17.0,5,-5,1
2018-02-04 18:30:00+01:00,AVENGERS,Orgless.pl,1000.0,1000.0,0.0,0,0,1
2018-02-04 19:00:00+01:00,Gromatic,SSD,1000.0,1000.0,0.0,0,0,0
2018-02-05 17:00:00+01:00,QUP,AIMCATS,1000.0,1000.0,0.0,-3,3,0
2018-02-05 17:00:00+01:00,teamabv,DeepDarkDanger,1000.0,995.0,5.0,2,-2,1
2018-02-05 19:00:00+01:00,Delusion,Pompa Academy,1000.0,1000.0,0.0,0,0,0
2018-02-05 19:00:00+01:00,ProXima Academy,DEEZ NUTS,1000.0,999.0,1.0,0,0,0
2018-02-06 11:00:00+01:00,Fire Dragoon CSGO,Ardeont,995.0,1005.0,-10.0,-3,5,0
2018-02-06 18:00:00+01:00,teamswagyolo,Nova,998.0,972.0,26.0,2,-2,1
2018-02-07 16:00:00+01:00,DeepDarkDanger,Nova,995.0,970.0,25.0,-3,3,0
2018-02-07 19:00:00+01:00,Demise.dk,Refuse,994.0,986.0,8.0,-20,20,0
2018-02-08 04:30:00+01:00,Wise Gaming,h00liGaNz,990.0,988.0,2.0,10,-10,1
2018-02-08 09:00:00+01:00,Riotous Esports,ex-SIN Gaming,1017.0,1000.0,17.0,10,-10,1
2018-02-08 19:00:00+01:00,teamabv,AIMCATS,996.0,997.0,-1.0,3,-3,1
2018-02-10 15:00:00+01:00,Hyper4mance,Atlas Lions,1003.0,997.0,6.0,2,-2,1
2018-02-10 22:45:00+01:00,Guerrilla Tactics,Wise Gaming,978.0,1000.0,-22.0,-2,2,0
2018-02-11 23:30:00+01:00,LFAO,Poggers,993.0,1000.0,-7.0,0,0,1
2018-02-11 23:30:00+01:00,Iceberg,Blackwoodproductions,958.0,1000.0,-42.0,0,0,1
2018-02-12 09:30:00+01:00,merry,Azure ESC,1011.0,975.0,36.0,9,-9,1
2018-02-13 11:00:00+01:00,Hurricane Dolphins,Knights,991.0,1000.0,-9.0,-5,5,0
2018-02-13 12:00:00+01:00,Hurricane Dolphins,Knights,986.0,1005.0,-19.0,5,-5,1
2018-02-15 04:00:00+01:00,Rise Nation,Atmosphere Esports,1052.0,1046.0,6.0,6,-10,1
2018-02-15 04:30:00+01:00,Wise Gaming,Say No More,1002.0,1000.0,2.0,-10,10,0
2018-02-15 17:00:00+01:00,Refuse,Revolution.,1006.0,995.0,11.0,2,-2,1
2018-02-16 02:30:00+01:00,No Tenemos Nada,LFAO,972.0,993.0,-21.0,-9,9,0
2018-02-16 04:30:00+01:00,HWML,No Tenemos Nada,942.0,963.0,-21.0,-9,9,0
2018-02-17 21:00:00+01:00,TinderklubeN,Refuse,1000.0,1008.0,-8.0,13,-13,1
2018-02-20 09:00:00+01:00,merry,Riotous Esports,1026.0,1018.0,8.0,10,-10,1
2018-02-20 19:00:00+01:00,Serenic,Main Street,994.0,996.0,-2.0,3,-3,1
2018-02-20 19:00:00+01:00,Spirifex,Sublife,1000.0,1005.0,-5.0,-2,2,0
2018-02-20 19:00:00+01:00,Team Odense,nark0se,979.0,1000.0,-21.0,3,-3,1
2018-02-20 19:00:00+01:00,Vulture,Roughtimes,992.0,957.0,35.0,-3,3,0
2018-02-21 02:30:00+01:00,h00liGaNz,RONIN,959.0,961.0,-2.0,-10,10,0
2018-02-21 03:30:00+01:00,eRa eternity,No Tenemos Nada,1023.0,972.0,51.0,9,-9,1
2018-02-21 05:30:00+01:00,Wise Gaming,HWML,970.0,933.0,37.0,-11,11,0
2018-02-21 17:30:00+01:00,Team Odense,Sublife,982.0,1007.0,-25.0,-2,2,0
2018-02-21 17:30:00+01:00,Serenic,Roughtimes,997.0,960.0,37.0,2,-2,1
2018-02-21 20:45:00+01:00,Serenic,Sublife,999.0,1009.0,-10.0,3,-3,1
2018-02-22 02:30:00+01:00,Atmosphere Esports,Say No More,1033.0,1000.0,33.0,9,-9,1
2018-02-22 04:30:00+01:00,No Tenemos Nada,h00liGaNz,954.0,949.0,5.0,-10,10,0
2018-02-22 18:00:00+01:00,Team Odense,Pixel,980.0,957.0,23.0,-3,3,0
2018-02-23 03:45:00+01:00,Rise Nation,Mask Off,1058.0,1021.0,37.0,-7,11,0
2018-02-23 04:30:00+01:00,LFAO,Iceberg,1019.0,979.0,40.0,-7,11,0
2018-02-23 12:45:00+01:00,GoHome,Keyd Stars fe,1000.0,1024.0,-24.0,-9,9,0
2018-02-23 15:30:00+01:00,GoHome,Team Unknown,991.0,995.0,-4.0,-10,10,0
2018-02-23 16:45:00+01:00,Keyd Stars fe,Team Unknown,1022.0,1005.0,17.0,10,-10,1
2018-02-24 16:45:00+01:00,Squared fe,Keyd Stars fe,1019.0,1032.0,-13.0,21,-21,1
2018-02-25 13:00:00+01:00,Keyd Stars fe,RES Gaming,1011.0,991.0,20.0,-21,21,0
2018-02-25 21:00:00+01:00,Team Odense,Epiphany Bolt,977.0,920.0,57.0,2,-1,1
2018-02-26 11:00:00+01:00,Riotous Academy,lol123,941.0,1004.0,-63.0,12,-12,1
2018-02-26 12:00:00+01:00,Arvaikheer,Born in Mongolia,1000.0,995.0,5.0,-3,3,0
2018-02-26 19:00:00+01:00,a114u,Without Warning,1000.0,997.0,3.0,-8,8,0
2018-02-27 21:00:00+01:00,Pixel,Team Odense,957.0,979.0,-22.0,-2,2,0
2018-03-01 04:30:00+01:00,CheckSix Gaming,h00liGaNz,949.0,959.0,-10.0,10,-10,1
2018-03-02 02:30:00+01:00,No Tenemos Nada,CheckSix Gaming,944.0,959.0,-15.0,-10,10,0
2018-03-02 03:00:00+01:00,RONIN,Rise Nation,981.0,1056.0,-75.0,-5,5,0
2018-03-02 11:00:00+01:00,GrayToad,UYA,1002.0,970.0,32.0,2,-1,1
2018-03-02 18:30:00+01:00,Team Viral,FC Lahti Menace,995.0,968.0,27.0,5,-5,1
2018-03-02 18:30:00+01:00,Crystal Bears CS:GO,FC Lahti Menace,973.0,963.0,10.0,5,-5,1
2018-03-06 14:00:00+01:00,NSPR Gaming,Revolver,1016.0,995.0,21.0,2,-2,1
2018-03-07 03:30:00+01:00,ex-Iceberg,CheckSix Gaming,1010.0,969.0,41.0,-11,11,1
2018-03-07 04:15:00+01:00,HWML,Most Wanted,937.0,1000.0,-63.0,-8,8,0
2018-03-08 03:00:00+01:00,Mask Off,RONIN,1022.0,971.0,51.0,-11,7,0
2018-03-08 05:00:00+01:00,ex-Iceberg,No Tenemos Nada,999.0,934.0,65.0,8,-8,1
2018-03-08 18:00:00+01:00,LPSP,Epiphany Bolt,997.0,919.0,78.0,-3,2,0
2018-03-08 21:00:00+01:00,Kingpins,Team Odense,999.0,976.0,23.0,-3,3,0
2018-03-09 02:30:00+01:00,RONIN,Atmosphere Esports,978.0,1028.0,-50.0,-5,9,0
2018-03-10 17:00:00+01:00,Team Odense,Epiphany Bolt,979.0,921.0,58.0,2,-1,1
2018-03-10 19:30:00+01:00,cemoxic,Fortnite,1000.0,1000.0,0.0,-5,5,0
2018-03-10 20:30:00+01:00,Psychoactive,Ripple,996.0,955.0,41.0,-6,6,0
2018-03-10 21:00:00+01:00,Illini,Devour,1000.0,1000.0,0.0,-3,3,0
2018-03-10 21:00:00+01:00,Late Arrivals,Mask Off,1000.0,1001.0,-1.0,-2,2,0
2018-03-10 21:00:00+01:00,Kaleb's Cash Crew,PUGLIFE,1000.0,1000.0,0.0,-3,3,0
2018-03-10 23:00:00+01:00,RivaL,Simplify,1000.0,1000.0,0.0,3,-3,1
2018-03-10 23:00:00+01:00,eRa eternity,Alex Jones 2020,1031.0,1000.0,31.0,2,-2,1
2018-03-11 01:00:00+01:00,eRa eternity,Etherian,1033.0,1000.0,33.0,-3,3,0
2018-03-11 01:15:00+01:00,Drip or Drown,PUGLIFE,1003.0,1003.0,0.0,3,-3,1
2018-03-11 01:15:00+01:00,Mask Off,Devour,1003.0,1003.0,0.0,3,-3,1
2018-03-11 01:15:00+01:00,Cyclone,RivaL,1003.0,1003.0,0.0,3,-3,1
2018-03-11 05:45:00+01:00,Mask Off,Drip or Drown,1006.0,1006.0,0.0,-3,3,0
2018-03-11 11:30:00+01:00,dAT team,.4sv,979.0,1000.0,-21.0,3,-5,1
2018-03-11 15:45:00+01:00,teamswagyolo,Team Compromise,994.0,1000.0,-6.0,5,-5,1
2018-03-11 16:00:00+01:00,CONLIT,Pub Masters,1000.0,1000.0,0.0,-3,3,0
2018-03-11 16:45:00+01:00,Etherian,Cyclone,1003.0,1006.0,-3.0,3,-3,1
2018-03-11 19:30:00+01:00,teamswagyolo,dAT team,999.0,982.0,17.0,-5,3,0
2018-03-11 20:00:00+01:00,MONARCHS,Quickplay-Gaming,959.0,997.0,-38.0,3,-3,1
2018-03-11 20:00:00+01:00,Etherian,Drip or Drown,1006.0,1009.0,-3.0,-2,2,0
2018-03-13 05:30:00+01:00,Parallax,Belgium,1034.0,1012.0,22.0,-21,21,0
2018-03-13 08:45:00+01:00,Wololos,Parallax,1031.0,1013.0,18.0,19,-19,1
2018-03-13 11:30:00+01:00,Belgium,Wololos,1056.0,1050.0,6.0,20,-20,1
2018-03-14 03:15:00+01:00,eRa eternity,Atmosphere Esports,1030.0,1037.0,-7.0,-10,10,0
2018-03-14 20:00:00+01:00,Quickplay-Gaming,SFTO eSports,994.0,1003.0,-9.0,-2,2,0
2018-03-14 21:30:00+01:00,Psychoactive,Jake Bube,990.0,994.0,-4.0,5,-5,1
2018-03-14 22:30:00+01:00,cemoxic,madeinmacedonia,995.0,995.0,0.0,5,-5,1
2018-03-15 02:30:00+01:00,HWML,ex-eRa eternity,914.0,1000.0,-86.0,-8,8,0
2018-03-15 04:00:00+01:00,ex-eRa eternity,Etherian,1008.0,1004.0,4.0,10,-10,1
2018-03-15 04:00:00+01:00,Russian Forces,Asterisk*,1024.0,1008.0,16.0,24,-24,1
2018-03-15 11:15:00+01:00,Keyd Stars fe,Asterisk*,991.0,984.0,7.0,24,-24,1
2018-03-15 12:30:00+01:00,LLG Gaming,Asterisk*,1006.0,960.0,46.0,22,-22,1
2018-03-15 20:30:00+01:00,RoyalBlue eSports,myRisk Gaming,994.0,997.0,-3.0,-2,2,0
2018-03-16 02:00:00+01:00,Pizza Delivery,w+shift,1000.0,1000.0,0.0,3,-3,1
2018-03-16 03:00:00+01:00,Most Wanted,RONIN,996.0,973.0,23.0,9,-6,1
2018-03-16 06:00:00+01:00,Etab,RES Gaming,1025.0,1012.0,13.0,-26,26,0
2018-03-16 10:00:00+01:00,LEGO,RES Gaming,984.0,1038.0,-54.0,-21,21,0
2018-03-16 12:00:00+01:00,Etab,LEGO,1008.0,963.0,45.0,22,-22,1
2018-03-16 12:00:00+01:00,RES Gaming,Those Damn Canadians,1059.0,1054.0,5.0,-25,25,0
2018-03-16 20:00:00+01:00,XPC,LPSP,1014.0,990.0,24.0,-3,3,0
2018-03-17 03:00:00+01:00,RES Gaming,Russian Forces,1034.0,1037.0,-3.0,-30,30,0
2018-03-17 05:30:00+01:00,Those Damn Canadians,LLG Gaming,1079.0,1028.0,51.0,-34,34,0
2018-03-17 08:30:00+01:00,RES Gaming,Those Damn Canadians,1004.0,1045.0,-41.0,-26,26,0
2018-03-17 12:00:00+01:00,LLG Gaming,Russian Forces,1062.0,1067.0,-5.0,-30,30,0
2018-03-17 23:00:00+01:00,Pizza Delivery,Frequency,1003.0,1002.0,1.0,-3,3,0
2018-03-18 19:00:00+01:00,Quickplay-Gaming,Galaxy Network,992.0,996.0,-4.0,-2,2,0
2018-03-19 20:00:00+01:00,ex-SEAL,Dark Origin,998.0,1000.0,-2.0,13,-13,1
2018-03-20 02:00:00+01:00,Enter Uprising,Most Wanted,985.0,1005.0,-20.0,-12,12,0
2018-03-21 02:15:00+01:00,RONIN,ex-Iceberg,967.0,1007.0,-40.0,-7,11,0
2018-03-21 19:30:00+01:00,The G-Lab Penguins,G2 Esports.es,988.0,979.0,9.0,-5,5,0
2018-03-21 20:00:00+01:00,aesthetic lv,Baltic Elite,987.0,994.0,-7.0,-2,2,0
2018-03-21 21:00:00+01:00,Baltic Elite,aesthetic lv,996.0,985.0,11.0,2,-2,1
2018-03-22 03:00:00+01:00,Mask Off,Atmosphere Esports,1004.0,1047.0,-43.0,-9,9,0
2018-03-22 21:00:00+01:00,myRisk Gaming,Team Private,999.0,1002.0,-3.0,-2,2,0
2018-03-24 17:00:00+01:00,XPC,Without Warning,1029.0,1012.0,17.0,7,-7,1
2018-03-24 17:00:00+01:00,Mystical,Frequency,1005.0,1005.0,0.0,-3,3,0
2018-03-25 20:00:00+02:00,TSV 1895 Oftersheim,MONARCHS,997.0,971.0,26.0,-3,3,0
2018-03-26 21:00:00+02:00,Refuse,WE HAWT,990.0,1000.0,-10.0,-12,12,0
2018-03-27 03:00:00+02:00,Impact,RONIN,1000.0,959.0,41.0,11,-7,1
2018-03-27 10:00:00+02:00,GrayToad,JSBF,968.0,964.0,4.0,7,-7,1
2018-03-28 04:00:00+02:00,Atmosphere Esports,ex-Iceberg,1056.0,997.0,59.0,-23,23,0
2018-03-28 19:00:00+02:00,Bagu3tte,ShapeShift,992.0,992.0,0.0,-8,8,0
2018-03-29 02:00:00+02:00,Mostly Harmless,Enter Uprising,882.0,973.0,-91.0,-9,9,0
2018-03-29 03:00:00+02:00,Impact,Arial Arise,1011.0,999.0,12.0,12,-12,1
2018-03-29 10:00:00+02:00,XI,Drots Ts,1000.0,1000.0,0.0,5,-5,1
2018-03-29 10:00:00+02:00,Riot Female,Solaris fe,988.0,1000.0,-12.0,10,-10,1
2018-03-29 10:00:00+02:00,APOC,Gravity,1000.0,1000.0,0.0,-5,5,0
2018-03-29 10:00:00+02:00,maskaijns,KPG Esport,1000.0,1000.0,0.0,-5,5,0
2018-03-29 10:00:00+02:00,TSV Oftersheim Female,MainTain,1000.0,1000.0,0.0,10,-10,1
2018-03-29 10:00:00+02:00,Nofo FHS,Naevermind,1000.0,984.0,16.0,-5,5,0
2018-03-29 10:00:00+02:00,Fucksnekunflaek,Homeless CS,1000.0,1000.0,0.0,-5,5,0
2018-03-29 10:00:00+02:00,FALCONS,p0pdrenge,1000.0,1000.0,0.0,5,-5,1
2018-03-29 10:00:00+02:00,CRAFTED,TDJSF,1000.0,987.0,13.0,-5,5,0
2018-03-29 10:00:00+02:00,GeckoGang,key2success,1000.0,1000.0,0.0,-5,5,0
2018-03-29 10:00:00+02:00,jQntefabrikkeN,Team Singularity Academy SE,944.0,1000.0,-56.0,-4,4,0
2018-03-29 10:00:00+02:00,Dark Origin,BLG,987.0,1000.0,-13.0,-5,5,0
2018-03-29 10:00:00+02:00,Digital Regiment,GSC Sharks,1000.0,1000.0,0.0,5,-5,1
2018-03-29 10:00:00+02:00,XTC,Crowns Fe,1000.0,1000.0,0.0,10,-10,1
2018-03-29 10:00:00+02:00,WASDWASDwtfcantmove,FreshFox,1000.0,1000.0,0.0,10,-10,1
2018-03-29 10:00:00+02:00,Team .X,EMASTERS,1000.0,1000.0,0.0,-5,5,0
2018-03-29 10:00:00+02:00,Tricked Academy,Clean Sweep,1001.0,1000.0,1.0,5,-5,1
2018-03-29 10:00:00+02:00,Marskalk,HHR El-teknik,1000.0,1000.0,0.0,5,-5,1
2018-03-29 10:00:00+02:00,Suprlative,LPSP,1000.0,991.0,9.0,-5,5,0
2018-03-29 10:00:00+02:00,faBB,eShooting,1000.0,1000.0,0.0,5,-5,1
2018-03-29 10:00:00+02:00,slaslan,Kingpins,1000.0,996.0,4.0,-5,5,0
2018-03-29 11:30:00+02:00,Team Singularity Academy SE,ROG-WARRIORS,1004.0,992.0,12.0,-5,5,0
2018-03-29 11:30:00+02:00,Sørby PG1,5Rats,995.0,995.0,0.0,5,-5,1
2018-03-29 11:30:00+02:00,Suprlative,APOC,995.0,995.0,0.0,5,-5,1
2018-03-29 11:30:00+02:00,Dark Origin,Team .X,982.0,995.0,-13.0,5,-5,1
2018-03-29 11:30:00+02:00,Dreamzone,We Enjoy,995.0,995.0,0.0,5,-5,1
2018-03-29 11:30:00+02:00,Marskalk,Tricked Academy,1005.0,1006.0,-1.0,5,-5,1
2018-03-29 11:30:00+02:00,$upahotfire,Cervos MIX,995.0,995.0,0.0,5,-5,1
2018-03-29 11:30:00+02:00,Drots Ts,wOrldklaN,995.0,994.0,1.0,5,-5,1
2018-03-29 11:30:00+02:00,faBB,Trust Gaming,1005.0,1005.0,0.0,-5,5,0
2018-03-29 11:30:00+02:00,BLG,EMASTERS,1005.0,1005.0,0.0,5,-5,1
